timestamp,energy_wh,meter_id,source_file,unit,hour,weekday,month,anomaly_flag,anomaly_score
2013-01-27 16:00:00,1645,1623101_FD4_L1_EDMI_5_D,1623101_FD4_L1_EDMI_5_D.csv,Wh,16,6,1,True,-0.004827826071954533
2015-02-16 19:00:00,1643,1625552_FD3_L2_EDMI_22_D,1625552_FD3_L2_EDMI_22_D.csv,Wh,19,0,2,True,-0.004825312771229884
2016-02-29 19:00:00,1673,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,19,0,2,True,-0.004825312771229884
2015-02-16 19:30:00,1630,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,19,0,2,True,-0.004825312771229884
2016-02-08 19:30:00,1680,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,19,0,2,True,-0.004825312771229884
2013-02-25 19:30:00,1676,1619722_FD3_NK_EDMI_3_D,1619722_FD3_NK_EDMI_3_D.csv,Wh,19,0,2,True,-0.004825312771229884
2014-02-03 19:00:00,1623,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,19,0,2,True,-0.004825312771229884
2015-11-12 10:00:00,2048,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,10,3,11,True,-0.004822117852565033
2015-11-08 10:00:00,2057,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,10,6,11,True,-0.004818081170030353
2014-08-04 00:30:00,1160,1619722_FD3_NK_EDMI_3_D,1619722_FD3_NK_EDMI_3_D.csv,Wh,0,0,8,True,-0.004817548247052494
2015-03-29 13:00:00,2055,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,13,6,3,True,-0.004817255189336622
2015-09-12 21:00:00,2156,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,21,5,9,True,-0.004816511070934948
2015-07-12 00:00:00,1436,1315367_FD1_L3_EDMI_2_D,1315367_FD1_L3_EDMI_2_D.csv,Wh,0,6,7,True,-0.004814282691463112
2016-11-12 13:30:00,2336,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,13,5,11,True,-0.004811096735573117
2015-01-22 23:00:00,1290,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,23,3,1,True,-0.00479780133559804
2014-01-23 23:00:00,1296,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,23,3,1,True,-0.00479780133559804
2017-01-16 11:00:00,1213,1621554_FD4_NK_EDMI_4_D,1621554_FD4_NK_EDMI_4_D.csv,Wh,11,0,1,True,-0.00479145835878092
2017-01-23 11:30:00,1202,1621554_FD4_NK_EDMI_4_D,1621554_FD4_NK_EDMI_4_D.csv,Wh,11,0,1,True,-0.00479145835878092
2014-01-06 11:00:00,1211,1625530_FD2_L2_EDMI_18_D,1625530_FD2_L2_EDMI_18_D.csv,Wh,11,0,1,True,-0.00479145835878092
2014-01-06 11:30:00,1221,1315367_FD1_L3_EDMI_2_D,1315367_FD1_L3_EDMI_2_D.csv,Wh,11,0,1,True,-0.00479145835878092
2016-02-16 15:30:00,1901,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,15,1,2,True,-0.004790533781025674
2016-02-23 15:00:00,1892,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,15,1,2,True,-0.004790533781025674
2013-10-03 12:00:00,2687,1625530_FD2_L2_EDMI_18_D,1625530_FD2_L2_EDMI_18_D.csv,Wh,12,3,10,True,-0.004789304283476792
2015-11-14 00:30:00,1497,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,0,5,11,True,-0.004787682092284085
2014-12-29 00:00:00,859,1625529_FD4_NK_EDMI_17_D,1625529_FD4_NK_EDMI_17_D.csv,Wh,0,0,12,True,-0.004783781263082987
2014-02-13 07:00:00,2583,1619722_FD3_NK_EDMI_3_D,1619722_FD3_NK_EDMI_3_D.csv,Wh,7,3,2,True,-0.004778427278940511
2014-12-30 21:30:00,1797,1625460_FD3_L1_EDMI_12_D,1625460_FD3_L1_EDMI_12_D.csv,Wh,21,1,12,True,-0.0047778221789323005
2015-12-15 21:00:00,1796,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,21,1,12,True,-0.0047778221789323005
2014-12-02 21:30:00,1801,1625529_FD2_L2_EDMI_14_D,1625529_FD2_L2_EDMI_14_D.csv,Wh,21,1,12,True,-0.0047778221789323005
2014-12-09 21:30:00,1792,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,21,1,12,True,-0.0047778221789323005
2016-05-22 18:00:00,1923,1625563_FD3_NK_EDMI_23_D,1625563_FD3_NK_EDMI_23_D.csv,Wh,18,6,5,True,-0.004777003892052933
2015-02-23 00:00:00,910,1625529_FD4_NK_EDMI_17_D,1625529_FD4_NK_EDMI_17_D.csv,Wh,0,0,2,True,-0.004771819106813013
2015-10-04 00:30:00,1417,1625460_FD3_L1_EDMI_12_D,1625460_FD3_L1_EDMI_12_D.csv,Wh,0,6,10,True,-0.0047710386777697344
2015-04-01 05:00:00,2052,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,4,True,-0.004770411858276313
2013-04-10 05:30:00,2085,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,4,True,-0.004770411858276313
2016-04-20 05:30:00,2039,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,4,True,-0.004770411858276313
2013-04-10 05:00:00,2056,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,4,True,-0.004770411858276313
2015-04-08 05:30:00,2037,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,5,2,4,True,-0.004770411858276313
2014-01-21 01:30:00,1251,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,1,1,1,True,-0.0047619171850117326
2014-01-14 01:00:00,1209,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,1,1,1,True,-0.0047619171850117326
2014-01-28 01:30:00,1234,1623189_FD1_L2_EDMI_7_D,1623189_FD1_L2_EDMI_7_D.csv,Wh,1,1,1,True,-0.0047619171850117326
2015-11-14 20:00:00,2021,1623189_FD1_NK_EDMI_10_D,1623189_FD1_NK_EDMI_10_D.csv,Wh,20,5,11,True,-0.004756858321026902
